name,text,period,address,rating,latitude,longitude
Boulangeries Paul,"Tres, tres propre et tjr....disponible...Les vendeuse agreables et rapide,j'adore c'est Boulangerie...Suis client des puis 10 ans... ... Plus",il y a un mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,Honteux de se faire affiche pour son caddie de course pour prendre un cafe faut laisse votre caddie derriere la vitre on se le fait vole on fait comment et on repond be au restaurant vous n enmene pas votre caddie pfff franchement si ainsi qu il accueil leur client,il y a un mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",2,48.8067265,2.2653039
Boulangeries Paul,Nous venez chez Paul depuis des annees nous avons pris la veille deux noisettes faite correctement avec DU LAIT !Nous revenons le lendemain pour la meme chose nous nous apercevons que nous ... Plus,il y a un mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"2 baguettes achetees le 16.08.23 a 18h00. Il s agissait de pain decongele depuis un long moment, dure et insipide. Boulangerie rayee de la liste de mes commercants",il y a 2 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,,il y a 2 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,Des vendeuses peu aimables,il y a 2 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,Tres bon gateaux et produits frais.,il y a 3 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,Personelle pas aimable,il y a 4 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,,il y a 4 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,,il y a 4 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,Personnel infame et notamment l'une des vendeuses qui est laPlus ancienne de l'equipe.J'avais achete des viennoiseries et j'etais charge de sacs de courses car Si ... Plus,il y a 5 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,,il y a 6 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,"Habituellement, quand vous allez au restaurant, ils vous disent bienvenue, mais malheureusement, la serveuse a dit que l'endroit ou vous vous asseyez est lie au restaurant, pas au cafe, si j'avais commande de la nourriture, pas du cafe, apres avoir realise ou j'etais ... Plus",il y a 6 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,Pain industriel a manger dans les heures qui suivent sinon c'est poubelle.,il y a 7 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",2,48.8067265,2.2653039
Boulangeries Paul,Personnel d'un desagreable !! Ca ne donne pas envie de revenir,il y a 8 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,,il y a 9 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",3,48.8067265,2.2653039
Boulangeries Paul,Je vient a l'instant d'acheter une baguette je signale a la vendeuse qu'elle est dure comme de la pierre en croquant dedans elle me dit d'un air tres detaches bah c'est pas moi qui l'a fait franchement Paul qui etait une maison de qualite ... Plus,il y a 9 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,La qualite est juste un peu au dessus de l'industriel Pas vraiment artisanal,il y a 9 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",2,48.8067265,2.2653039
Boulangeries Paul,Je suis tres contente de l'equipe et bien accueilli et bien serviChapeau a tt l'equipe je recommande tout les jours chez PaulBravo et bonneContinuation ...,il y a 11 mois,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,Les pains aux chocolats et les croissants sont savoureux et le pain est succulent !Le personnel est tres sympathique !,il y a un an,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,Bonjour j ai achete dans ce magasin 3 grosses patisseries mises en boite inappropriees et demande donc un sac a la vendeuse qui me repond rupture de stockAu moment de prendre les trois boites une m echappe la patisserie en morceaux ... Plus,il y a un an,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Hier a 18:36 , je suis allee avec ma mere chez Paul comme d'habitude pour chercher des patisseries. Une petite gamine de serveuse ( percing a l'arcade ) se permet de faire des remarques sur le fait que ma Mere( personne senior ) s'assoit. ... Plus",il y a un an,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Bonjour.J'ai achete hier 1 fevrier 2022 a 16h30 cinq patisseries et au deballage(a16h40),je fut surpris de constater que deux des trois amandines ont ete superposes,et ... Plus",il y a un an,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"malgres le monde, nous avons ete servis rapidement, la salade cesar au top, preferences pour les chouquettes croquante a l'exterieur et fondante a l'interieur, les serveuses sont agreable. ... Plus",il y a un an,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,"Merci Paul 3,2EUR le Flan industriel!!",il y a un an,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",2,48.8067265,2.2653039
Boulangeries Paul,,il y a un an,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"bon produit, accueil charmant et on peut prendre une collation sur place ( patisserie ou repas chaud et boissons chaudes ou froides )",il y a un an,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,Les viennoiseries sont bonnesMais le pain est dure et patisseries moyennes,il y a un an,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",2,48.8067265,2.2653039
Boulangeries Paul,Pour y aller souvent je ne comprend pas trop les avis negatif sur les vendeuses...Perso je les trouve souriante ... Plus,il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,"Salade avocat crevettes... 3 des d'avocat pas murs, 4 rondelles de tomate dures et insipides, 4 crevettes incolores inodores etaient ce des crevettes ? , sur une montagne de salade.....zero pointe",il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Je suis vraiment decue, j achete plusieurs gateaux car je recois des amis. Donc je prend le mille feuille framboises. Je pensais qu il etait frais du jour ( je rappelle qu on est lundi et que la boutique est fermee le dimanche) ... Plus",il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,Top trop bon. //et tres propre je recommande,il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,alors je ne comprends pas du tout les avis defavorables a chaque fois que je vais chez Paul le service et toujours nickel,il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,On vous fait tout un laius sur la fraicheur du mille feuille a la fraise obligatoirement fait du matin pendant 10 minutes pour se retrouver avec un mille feuille a la framboise... Non comment !,il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,Vendeuses desagreables surtout la responsable .Ils devraient investir 1 max dans les formations.,il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,La femme aux cheveux longs n est vraiment pas commercante et tres desagreable. Je fait mes achats je paye puis je me rend compte que j aurais bien besoin d un sac je lui en demande donc un. Elle m informe alors que c est 10 ct je n avais ... Plus,il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Le pain est ..... Pas bon.Le vendeur est tres desagreable , parle mal au client",il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Pas du tous commercant ! Je demande un expresso le monsieur me repond << la prochaine fois ramener votre cafetiere >> c'est honteux ! Il faut changer votre personnel , on ne parle pas comme sa aux gens .",il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Vendeuse desagreable. Paul devrait revoir la formation de ses employesQuand on aime pas son metier, on en change !",il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Vendeuse hyper desagreable ! Devrait suivre une formation en commerce, une honte !",il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Baguette top ainsi que viennoiseries,Plus trop de choix en fin d'apres",il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",4,48.8067265,2.2653039
Boulangeries Paul,,il y a 2 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",4,48.8067265,2.2653039
Boulangeries Paul,Responsable desagreable...A fuir !!!,il y a 3 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Serveuse pas aimable du tout,",il y a 3 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Depuis plusieurs mois(lorsque je vais chez Auchan), meme en journee, je demande un cafe a' emporter, cette prestation m est systematiquement refusee. Le 19 aout 2020 a' 17h00 j achete 1 pain au chocolat a' emporter et demande 1 expresso, ... Plus",il y a 3 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",2,48.8067265,2.2653039
Boulangeries Paul,,il y a 3 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",4,48.8067265,2.2653039
Boulangeries Paul,a chaque fois que je suis passer ils ont toujours le sourire travailler dans le bruit toute la journee ne doit pas etre facile et pourtant ils font toujours au mieux ... Plus,il y a 3 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",4,48.8067265,2.2653039
Boulangeries Paul,Ca leur arrive de faire la tete quand on demande de servir les baguettes avec les pincettes.,il y a 3 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,,il y a 3 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,18h30 plus de possibilite de prendre un chocolat chaud apres les courses a Auchan.!!!!!Et l accueil tres sec. ... Plus,il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",2,48.8067265,2.2653039
Boulangeries Paul,Vendeuse desagreable.et pains de mauvaise qualite. L image de marque de PAUL en prends un coup.,il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,,il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,,il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",2,48.8067265,2.2653039
Boulangeries Paul,,il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",4,48.8067265,2.2653039
Boulangeries Paul,Decevant serveuse pas du tout aimable pain est viennoiseries degeulasse,il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Comment se moquer du client , ayant pris soin de demander une galette individuelle 3.30 euros non brulee, car les 3 premieres plutot trop cuites cette S....e ,de vendeuse va derriere et me donne une galette d'hier, j'espere que tu l'emporteras pas au paradis",il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,Bonne boulangerie,il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,,il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",3,48.8067265,2.2653039
Boulangeries Paul,,il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",3,48.8067265,2.2653039
Boulangeries Paul,Boulanger classique de la chaine Paul le pain.est bon.mais globalement plus cher que la boulangerie de quartier aussi bonne,il y a 4 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",4,48.8067265,2.2653039
Boulangeries Paul,,il y a 5 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,Une bonne boulangerie,il y a 5 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,Vendeuse parfois pas tres aimable. Sinon produit de qualite,il y a 5 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",3,48.8067265,2.2653039
Boulangeries Paul,,il y a 5 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,,il y a 5 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",5,48.8067265,2.2653039
Boulangeries Paul,"Baguette plus cher que dans une boulangerie, mais de moins bonne qualite.",il y a 5 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"Plus je vais chez paul , plus jai limpression que leurs sandwichs rapetissent . Par contre leurs prix non... de plus, ils n ont aucun gout et aucune saveurs.Pour le pain, autant prendre le pain chez auchan, moins cher et aussi degueu.Bref n y allez pas.",il y a 5 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"j'ai commande une ""foret noire"" qui ressemblait a un insipide gateau au chocolat mais pas a une foret noire ! tres peu de cerises confites et le biscuit chocolate sans gout ..... Meme la foret noire de chez Carrefour avait plus de cerises a l'interieure. Ce magasin dans le centre commercial est une vente forcee ... TRES DECEVANT",il y a 5 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",2,48.8067265,2.2653039
Boulangeries Paul,,il y a 5 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",4,48.8067265,2.2653039
Boulangeries Paul,Beaucoup de variete dans le pain frais et avec differents produits de boulangerie tout au long de la journee.Il possede egalement sa propre boula ... Plus,il y a 5 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",4,48.8067265,2.2653039
Boulangeries Paul,"Cette ""boulangerie"" ne sait plus faire des cramiques au sucre. Ceux-ci sont maintenant realises exclusivement sur commande ; mais il manque a l'interieur de la pate du sucre perle, essentiel car il rend celle-ci particulierement fondante ! quelle tristesse .... Tout se perd",il y a 6 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,"A quelques jours du reveillon de noel, je commande 2 buches chez Paul, boulangerie dans le centre commercial Auchan a Soisy. A mon grand desappointement, au moment de les servir, je constate qu'une des 2 buches n'etait pas celle commandee ... Plus",il y a 6 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",1,48.8067265,2.2653039
Boulangeries Paul,,il y a 7 ans,"28 Av. de Paris, 95230 Soisy-sous-Montmorency",2,48.8067265,2.2653039
Jean Paul Charbonnier,"Meilleure boulangerie avec les meilleures chouquettes et les meilleurs mini croissants que j'ai goutes de ma vie. En plus ils sont tres tres sympas et accueillants ! Croyez moi si jamais vous passez tot le matin, n'hesitez pas a tester les mini croissants ...",il y a 9 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"De tres loin la plus bonne boulangerie du quartier, tout donne envie, tout est impeccablement propre et toute les informations de prix et d'ingredients sont presentes. L'accueil est toujours personnalise et soigne. Une belle entreprise ... Plus",il y a 11 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Bonne boulangerie de quartier , jusqu'a la deception d'aujourd'hui, les macarons d'antan ne sont pas frais :( , ils sont d'hier voire d'avant hier . C'est la premiere fois que je rencontre ce genre de desagrement , ils avaient la texture de ceux que je garde 2-3 jours , durs a l'exterieur et moins savoureux",il y a 2 mois,"38 Rue des Batignolles, 75017 Paris",3,48.8067265,2.2653039
Jean Paul Charbonnier,Boulangerie tres sympa.Il y a pas mal de choix.Les croissants sont bons. ... Plus,il y a un an,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"La boutique d'une envie.Je prend un croissant aux amandes, croustillant, bien garni, moelleux a l'interieur... Un delice ... Plus",il y a un an,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,Leur fameux flan patissier : Pour qui aime le flan patissier trop coulant avec une pate pas cuite. La tradition de fin d'apres-midi tres moyenne. Y retournerai pour gouter la viennoiserie et les celebres macarons..,il y a 3 mois,"38 Rue des Batignolles, 75017 Paris",2,48.8067265,2.2653039
Jean Paul Charbonnier,"Une magnifique boulangerie patisserie avec les gens souriants accueillants et aimables a Paris et oui ca existe ! Les produits sont bons, artisanaux, beaux et beaucoup de choix et la qualite IRREPROCHABLE rien que pour les macarons ... Plus",il y a 4 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Decouverte aujourd'hui par hasard et quelle bonne surprise ! J'ai goute un scone des Batignolles, un macaron, une madeleine et des canneles : tout etait delicieux ! ... Plus",il y a 5 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,C'est avec le sourire que l'on vous accueille ici.Le service est rapide et les gateaux les viennoiseries comme le pain y sont tres bons.Ne pas consommer avec moderation ...,il y a 5 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"tres accueillants et chaleureux, leurs flans sont tres bons (petit bemol , le gout du beurre est un peu trop prononce ) avant ce n'etait pas le cas dommage",il y a 2 mois,"38 Rue des Batignolles, 75017 Paris",4,48.8067265,2.2653039
Jean Paul Charbonnier,"Meilleure boulangerie du 17eme !!Une equipe au top, conviviale et toujours de bonne humeur.La qualite des produits est excellente ainsi que le service.Merci a Valerie, Foued et toute l'equipe",il y a 4 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,Boulangerie parfaite. Super rapport qualite prix et personnel toujours avec le sourire,il y a un mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Si vous devez vous lever tot et que vous n etes pas du matin, passez y chercher un scone! La musique jazz, l accueil si attentionne de chacun, la bonne humeur, la douceur du scone au chocolat sont suceptibles de vous reconcilier avec votre debut de journee ;)",il y a 4 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Heureusement que cette boulangerie/patisserie est dans le quartier !Gourmand, prix raisonnables ; accueil, sourire... Merci !Excellent chocolate scones by the way ...",il y a 2 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Excellentes viennoiseries et un delicieux gateau.. Et surtout le sourire et la bonne humeur qui motive en debut de journee continuezA chaque fois que je passe par le coin, je dois passer prendre un petit croissant..",il y a 2 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"La meilleure boulangerie de Paris et certainement l'une des moins cheres de France.La vendeuse est adorable, ca change des autres boulangeries !",il y a 4 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Excellente boulangerie de quartier, avec un large choix de gourmandises bien presentees en vitrine. Le pain est frais et bien cuit. On est toujours accueillis avec un grand sourire, c'est un plaisir de commencer son week-end avec des ... Plus",il y a un an,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,Merci merci ! Nous avons deguste et ete conquis par la piece montee que nous avions commandee pour ce we. Un grand merci a votre chef patissier pour avoir realise notre demande de decoration speciale de derniere minute (un livre).,il y a 5 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,J'ai pris une pizza qui est tout simplement degoutanteJe me demande si elle n'etait pas avarieeLe dessert (gateau au chocolat) etait assez bonA eviter a tout prix,il y a 5 mois,"38 Rue des Batignolles, 75017 Paris",1,48.8067265,2.2653039
Jean Paul Charbonnier,Excellent ! En bonus la boulangerie est magnifique et l'accueil y est chaleureux !,il y a 5 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"J'y vais tres souvent, personnel tres agreable. Ambiance familiale. Ce sont de vrais commercants. Les produits sont frais et le rapport qualite prix est impeccable ! Je recommande cette boulangerie qui est bien mieux que certaines dans le quartier ! :)",il y a un an,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Le sandwich poulet crudites est pal mal, et le moelleux au chocolat.",il y a 4 mois,"38 Rue des Batignolles, 75017 Paris",3,48.8067265,2.2653039
Jean Paul Charbonnier,Quand on est en vacances on respecte sa clientele et on indique que le lieu est ferme.,il y a 2 mois,"38 Rue des Batignolles, 75017 Paris",1,48.8067265,2.2653039
Jean Paul Charbonnier,"Personnel toujours accueillant, large choix de sandwich. Patisserie simple mais tres bonne. Et nous avons droit souvent a un petite douceur chacun quand nous venons en groupe.",il y a un an,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,La meilleure du quartier ... Valerie et son equipe vous accueillent tjr avec le sourire et la bonne humeur... dommage que vous ouvrez pas dimanche ...,il y a 6 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,Fini le gateau au fromage blanc ou cheesecake si leger et delicieux Mais vrai flan onctueux. Personnel tres serviable. ...,il y a 8 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Tres accueillant et agreable, avec un petit mot pour chaque client. Ca donne envie de revenir. Il y a beaucoup de choix dans les produits et on a envie de tout acheter et tout gouter. C'est tellement delicieux et en particulier pour ma ... Plus",il y a 3 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Super boulangerie, le must c'est que l'equipe est tres accueillante et joviale On a adore le gros scone au chocolat et les ficelles salees... merci ...",il y a 9 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,Tres belle boulangerie. Bcp de varietes de pain bio. Passionnes par leur metier du bon pain. A recommander.,il y a 5 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,Les patisseries et viennoiseries sont plutot bonnes ! Et le service est fort agreable !,il y a 7 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"J'y mange toutes les semaines avec mes collegues, l'equipe est dynamique et agreable. Il y a des evenements tous les mois (beaujolais nouveau, anniversaire de la boutique, etc...) avec des degustations offertes. Le pain est bon, les prix ... Plus",il y a 8 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Je travaille a cote alors je passe souvent par la bas, ils sont tous hyper sympa et agreable en plus j'ai eu un mini croissant gratuit haha merci !",il y a 11 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,Tres bonne boulangerie mais manque d'assaisonnement dans les sandwichs (formule midi).Service agreable !,il y a un an,"38 Rue des Batignolles, 75017 Paris",4,48.8067265,2.2653039
Jean Paul Charbonnier,"Excellente boulangerie ! Je raffole de leur pain complet, pain integral, de leurs bugnes, bref de tout... Et c'est en plus toujours servi avec le sourire ;) Un boulanger authentique avec des produits sains ! Bravo, je vous souhaite que cela ... Plus",il y a 7 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"1ere fois dans cette boulangerie et je suis deja accro!J'ai essaye la tarte fine aux pommes, le scone au chocolat et le financier: tout etait incroyablement bon! Le tout dans une ambiance tres conviviale: je reviendrai avec grand plaisir ;)",il y a 2 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Produits tout au plus corrects : certains sont immangeables, d'autres passables, mais rien d'incroyable... Par contre, et ca m'enerve au plus haut point, le service est lamentable, ils se parlent entre eux, et vous calculent a peine. Quand ... Plus",il y a un an,"38 Rue des Batignolles, 75017 Paris",2,48.8067265,2.2653039
Jean Paul Charbonnier,"Merci a toute l equipe pour cette ambiance familiale, ses pains artisanaux delicieux, ses friandises maisons, et surtout sa clientele fidele presente chaque jour des 6 heures du matin jusqu a 20 heures",il y a un an,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Flan vraiment excellent, tres cremeux avec un leger gout de caramel et eclair au chocolat du tonnerre, un choix frais et delicat. La boutique est tres mignonne et la vendeuse aimable. On a envie de tout gouter !!! Je recommande si vous etes dans le coin.",il y a 4 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Excellent accueil, pour des produits tous faits maisons tous aussi excellents, et a contrario de nombre d'etablissements, ici les gateaux sont genereux.Voila une vraie boulangerie de quartier, comme on en trouve plus beaucoup, au ... Plus",il y a 2 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"J'y suis retournee car cela faisait quelques mois que je n'avais plus achete du pain complet bio (de memoire, il etait super bon!) Quelle deception! Celui que j'ai achete a un drole de gout !! comme de porc! alors pas partout mais surtout ... Plus",il y a 4 ans,"38 Rue des Batignolles, 75017 Paris",2,48.8067265,2.2653039
Jean Paul Charbonnier,"Bon accueil, les scones sont delicieux !",il y a 5 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,La boulangerie que je prefere dans le quartier depuis des annees tant par le gout des produits que j'ai teste que par l'accueil des commercants :) coup de coeur pour la tarte tomate et chevre,il y a 11 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Je n habite plus le quartier mais j y reviens tres souvent car tout y est tres bon, le service est attentionne, respectueux (oui c est le minimum mais a voir la qualite de l accueil dans 3/4 des boulangeries parisiennes je ne peux que le ... Plus",il y a 4 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Tout le monde est adorable dans cette boulangerie, je repars toujours avec le sourire ! Financiers succulents",il y a 10 mois,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,J'ai achete 2 pains differents et une baguette tradition pour un prix tres correct et une tres bonne qualite. Je compte bien y aller aussi souvent que possible car ce n'est pas la boulangerie la plus proche de chez moi mais elle vaut vraiment le detour.,il y a 3 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
Jean Paul Charbonnier,"Le nom de cette boulangerie est incomplet pour moi. Il serait plus juste de l'appeler ""La fille (gourmande) du boulanger (consciencieux du travail bien fait)"". Une bonne decouverte dans le quartier. ... Plus",il y a 4 ans,"38 Rue des Batignolles, 75017 Paris",4,48.8067265,2.2653039
Jean Paul Charbonnier,"Ambiance sympathique !Et tres bon pain.Le pain de vendredi, le pain du sportif et surtout la baguette tradition bien cuite. Merci a toute l equipe d etre aux petits soins des clients.",il y a 2 ans,"38 Rue des Batignolles, 75017 Paris",5,48.8067265,2.2653039
